x,y,z,data
5650,150,754.0625,0.112737842
5750,150,754.0625,0.100574762
5850,150,754.0625,0.101424269
5950,150,754.0625,0.104579523
50,250,754.0625,0.808697343
150,250,754.0625,0.51699245
250,250,754.0625,0.125457674
350,250,754.0625,0
450,250,754.0625,0
550,250,754.0625,0
650,250,754.0625,0
750,250,754.0625,0
850,250,754.0625,0
950,250,754.0625,0
1050,250,754.0625,0
1150,250,754.0625,0
1250,250,754.0625,0
1350,250,754.0625,0
1450,250,754.0625,0.563856244
1550,250,754.0625,0.906547368
1650,250,754.0625,0.951074779
1750,250,754.0625,0.787985921
1850,250,754.0625,0.622812688
1950,250,754.0625,0.613617957
2050,250,754.0625,0.829364121
2150,250,754.0625,1.29423153
2250,250,754.0625,1.90343475
2350,250,754.0625,2.27999997
2450,250,754.0625,2.27999997
2550,250,754.0625,2.27999997
2650,250,754.0625,2.22354603
2750,250,754.0625,1.68831396
2850,250,754.0625,1.1999377
2950,250,754.0625,0.88851887
3050,250,754.0625,0.71545279
3150,250,754.0625,0.584428012
3250,250,754.0625,0.428653747
3350,250,754.0625,0.214836314
3450,250,754.0625,1.14E-02
3550,250,754.0625,2.52E-03
3650,250,754.0625,0
3750,250,754.0625,0
3850,250,754.0625,0
3950,250,754.0625,0
4050,250,754.0625,0.113518134
4150,250,754.0625,0.661274612
4250,250,754.0625,1.16941595
4350,250,754.0625,1.54643559
4450,250,754.0625,1.74087489
4550,250,754.0625,1.79548311
4650,250,754.0625,1.70903862
4750,250,754.0625,1.58228576
4850,250,754.0625,1.37851572
4950,250,754.0625,1.07157731
5050,250,754.0625,0.776159227
5150,250,754.0625,0.596070886
5250,250,754.0625,0.465805441
5350,250,754.0625,0.356109649
5450,250,754.0625,0.24343887
5550,250,754.0625,0.150839791
5650,250,754.0625,0.106584176
5750,250,754.0625,9.50E-02
5850,250,754.0625,9.65E-02
5950,250,754.0625,0.100321613
50,350,754.0625,0.795504391
150,350,754.0625,0.513608754
250,350,754.0625,0.133165389
350,350,754.0625,0
450,350,754.0625,0
550,350,754.0625,0
650,350,754.0625,0
750,350,754.0625,0
850,350,754.0625,0
950,350,754.0625,0
1050,350,754.0625,0
1150,350,754.0625,0
1250,350,754.0625,0
1350,350,754.0625,0
1450,350,754.0625,0.53821218
1550,350,754.0625,0.88760519
1650,350,754.0625,0.948467672
1750,350,754.0625,0.794527352
1850,350,754.0625,0.62542218
1950,350,754.0625,0.60424298
2050,350,754.0625,0.803120136
2150,350,754.0625,1.24712145
2250,350,754.0625,1.8420682
2350,350,754.0625,2.27999997
2450,350,754.0625,2.27999997
2550,350,754.0625,2.27999997
2650,350,754.0625,2.19039774
2750,350,754.0625,1.67295074
2850,350,754.0625,1.20306218
2950,350,754.0625,0.892779708
3050,350,754.0625,0.710847497
3150,350,754.0625,0.577112019
3250,350,754.0625,0.428780019
3350,350,754.0625,0.221358687
3450,350,754.0625,1.19E-02
3550,350,754.0625,3.06E-03
3650,350,754.0625,0
3750,350,754.0625,0
3850,350,754.0625,0
3950,350,754.0625,0
4050,350,754.0625,0.105981544
4150,350,754.0625,0.640511513
4250,350,754.0625,1.13689625
4350,350,754.0625,1.5053395
4450,350,754.0625,1.6967994
4550,350,754.0625,1.75369048
4650,350,754.0625,1.67870414
4750,350,754.0625,1.56459594
4850,350,754.0625,1.3699162
4950,350,754.0625,1.07098722
5050,350,754.0625,0.782936752
5150,350,754.0625,0.601783693
5250,350,754.0625,0.464423954
5350,350,754.0625,0.347719461
5450,350,754.0625,0.23473689
5550,350,754.0625,0.146148235
5650,350,754.0625,0.104554698
5750,350,754.0625,9.33E-02
5850,350,754.0625,9.40E-02
5950,350,754.0625,9.70E-02
50,450,754.0625,0.758267343
150,450,754.0625,0.499557942
250,450,754.0625,0.146108776
350,450,754.0625,0
450,450,754.0625,0
550,450,754.0625,0
650,450,754.0625,0
750,450,754.0625,0
850,450,754.0625,0
950,450,754.0625,0
1050,450,754.0625,0
1150,450,754.0625,0
1250,450,754.0625,0
1350,450,754.0625,0
1450,450,754.0625,0.49463132
1550,450,754.0625,0.845105767
1650,450,754.0625,0.928760946
1750,450,754.0625,0.794927418
1850,450,754.0625,0.626874149
1950,450,754.0625,0.586394906
2050,450,754.0625,0.751500785
2150,450,754.0625,1.15488696
2250,450,754.0625,1.71660578
2350,450,754.0625,2.22261071
2450,450,754.0625,2.27999997
2550,450,754.0625,2.27999997
2650,450,754.0625,2.12103748
2750,450,754.0625,1.63583219
2850,450,754.0625,1.20271325
2950,450,754.0625,0.907208622
3050,450,754.0625,0.723336816
3150,450,754.0625,0.591550112
3250,450,754.0625,0.452823967
3350,450,754.0625,0.252081543
3450,450,754.0625,2.52E-02
3550,450,754.0625,4.46E-03
3650,450,754.0625,0
3750,450,754.0625,0
3850,450,754.0625,0
3950,450,754.0625,0
4050,450,754.0625,9.41E-02
4150,450,754.0625,0.595364869
4250,450,754.0625,1.06769574
4350,450,754.0625,1.42403603
4450,450,754.0625,1.61490691
4550,450,754.0625,1.68177521
4650,450,754.0625,1.6283747
4750,450,754.0625,1.53413033
4850,450,754.0625,1.35303557
4950,450,754.0625,1.06529438
5050,450,754.0625,0.785114765
5150,450,754.0625,0.605258822
5250,450,754.0625,0.466495723
5350,450,754.0625,0.347239047
5450,450,754.0625,0.233997375
5550,450,754.0625,0.147118703
5650,450,754.0625,0.106632851
5750,450,754.0625,9.49E-02
5850,450,754.0625,9.43E-02
5950,450,754.0625,9.58E-02
50,50,853.9375,0.568845034
150,50,853.9375,0.294648767
250,50,853.9375,0
350,50,853.9375,0
450,50,853.9375,0
550,50,853.9375,0
650,50,853.9375,0
750,50,853.9375,0
850,50,853.9375,0
950,50,853.9375,0
1050,50,853.9375,0
1150,50,853.9375,0
1250,50,853.9375,0
1350,50,853.9375,0
1450,50,853.9375,2.30E-02
1550,50,853.9375,0.388397753
1650,50,853.9375,0.627807975
1750,50,853.9375,0.739194155
1850,50,853.9375,0.804154277
1950,50,853.9375,0.892691493
2050,50,853.9375,1.03281546
2150,50,853.9375,1.27011299
2250,50,853.9375,1.6211679
2350,50,853.9375,1.98785222
2450,50,853.9375,2.21894979
2550,50,853.9375,2.25338078
2650,50,853.9375,2.06135035
2750,50,853.9375,1.69968581
2850,50,853.9375,1.32945371
2950,50,853.9375,1.03738844
3050,50,853.9375,0.820945561
3150,50,853.9375,0.631399512
3250,50,853.9375,0.433671296
3350,50,853.9375,0.223690331
3450,50,853.9375,1.78E-02
3550,50,853.9375,6.19E-03
3650,50,853.9375,6.05E-04
3750,50,853.9375,0
3850,50,853.9375,0
3950,50,853.9375,0
4050,50,853.9375,6.01E-02
4150,50,853.9375,0.48469016
4250,50,853.9375,0.879428446
4350,50,853.9375,1.19191635
4450,50,853.9375,1.42132127
4550,50,853.9375,1.5858165
4650,50,853.9375,1.63141537
4750,50,853.9375,1.59607625
4850,50,853.9375,1.45085311
4950,50,853.9375,1.16611207
5050,50,853.9375,0.801772654
5150,50,853.9375,0.5528934
5250,50,853.9375,0.427040309
5350,50,853.9375,0.371408403
5450,50,853.9375,0.304112166
5550,50,853.9375,0.210702062
5650,50,853.9375,0.153116554
5750,50,853.9375,0.131951392
5850,50,853.9375,0.126118258
5950,50,853.9375,0.123999372
50,150,853.9375,0.587000608
150,150,853.9375,0.299464077
250,150,853.9375,0
350,150,853.9375,0
450,150,853.9375,0
550,150,853.9375,0
650,150,853.9375,0
750,150,853.9375,0
850,150,853.9375,0
950,150,853.9375,0
1050,150,853.9375,0
1150,150,853.9375,0
1250,150,853.9375,0
1350,150,853.9375,0
1450,150,853.9375,2.22E-02
1550,150,853.9375,0.401749253
1650,150,853.9375,0.64304328
1750,150,853.9375,0.747839153
1850,150,853.9375,0.806215882
1950,150,853.9375,0.902972281
2050,150,853.9375,1.06815863
2150,150,853.9375,1.3390516
2250,150,853.9375,1.72425592
2350,150,853.9375,2.1065855
2450,150,853.9375,2.27999997
2550,150,853.9375,2.27999997
2650,150,853.9375,2.14380002
2750,150,853.9375,1.75196147
2850,150,853.9375,1.35170889
2950,150,853.9375,1.03839505
3050,150,853.9375,0.809886277
3150,150,853.9375,0.614305198
3250,150,853.9375,0.41217342
3350,150,853.9375,0.19365561
3450,150,853.9375,1.26E-02
3550,150,853.9375,5.33E-03
3650,150,853.9375,0
3750,150,853.9375,0
3850,150,853.9375,0
3950,150,853.9375,0
4050,150,853.9375,5.99E-02
4150,150,853.9375,0.510007024
4250,150,853.9375,0.928924561
4350,150,853.9375,1.25765967
4450,150,853.9375,1.490834
4550,150,853.9375,1.64754212
4650,150,853.9375,1.68048692
4750,150,853.9375,1.63557994
4850,150,853.9375,1.47887182
4950,150,853.9375,1.18220234
5050,150,853.9375,0.813682318
5150,150,853.9375,0.562716782
5250,150,853.9375,0.433440357
5350,150,853.9375,0.372154504
5450,150,853.9375,0.299713105
5550,150,853.9375,0.205411807
5650,150,853.9375,0.148806572
5750,150,853.9375,0.128579304
5850,150,853.9375,0.123564221
5950,150,853.9375,0.122553498
50,250,853.9375,0.596843898
150,250,853.9375,0.30440101
250,250,853.9375,0
350,250,853.9375,0
450,250,853.9375,0
550,250,853.9375,0
650,250,853.9375,0
750,250,853.9375,0
850,250,853.9375,0
950,250,853.9375,0
1050,250,853.9375,0
1150,250,853.9375,0
1250,250,853.9375,0
1350,250,853.9375,0
1450,250,853.9375,2.82E-02
1550,250,853.9375,0.413258553
1650,250,853.9375,0.655381382
1750,250,853.9375,0.757135868
1850,250,853.9375,0.813267767
1950,250,853.9375,0.915849984
2050,250,853.9375,1.09418631
2150,250,853.9375,1.37681866
2250,250,853.9375,1.77376842
2350,250,853.9375,2.15874958
2450,250,853.9375,2.27999997
2550,250,853.9375,2.27999997
2650,250,853.9375,2.18141532
2750,250,853.9375,1.78043497
2850,250,853.9375,1.36735749
2950,250,853.9375,1.03883183
3050,250,853.9375,0.799111366
3150,250,853.9375,0.598690808
3250,250,853.9375,0.397811264
3350,250,853.9375,0.177137434
3450,250,853.9375,1.23E-02
3550,250,853.9375,4.95E-03
3650,250,853.9375,0
3750,250,853.9375,0
3850,250,853.9375,0
3950,250,853.9375,0
4050,250,853.9375,6.37E-02
4150,250,853.9375,0.527419806
4250,250,853.9375,0.958176851
4350,250,853.9375,1.2933861
4450,250,853.9375,1.52676225
4550,250,853.9375,1.67886102
4650,250,853.9375,1.70764661
4750,250,853.9375,1.66041005
4850,250,853.9375,1.49708629
4950,250,853.9375,1.19345176
5050,250,853.9375,0.823741138
5150,250,853.9375,0.568820655
5250,250,853.9375,0.431604117
5350,250,853.9375,0.363638133
5450,250,853.9375,0.28973794
5550,250,853.9375,0.198236018
5650,250,853.9375,0.143897444
5750,250,853.9375,0.124532424
5850,250,853.9375,0.120008692
5950,250,853.9375,0.119472399
50,350,853.9375,0.586626053
150,350,853.9375,0.302810788
250,350,853.9375,0
350,350,853.9375,0
450,350,853.9375,0
550,350,853.9375,0
650,350,853.9375,0
750,350,853.9375,0
850,350,853.9375,0
950,350,853.9375,0
1050,350,853.9375,0
1150,350,853.9375,0
1250,350,853.9375,0
1350,350,853.9375,0
1450,350,853.9375,2.26E-02
1550,350,853.9375,0.404489905
1650,350,853.9375,0.649267852
1750,350,853.9375,0.751134515
1850,350,853.9375,0.804551303
1950,350,853.9375,0.902752101
2050,350,853.9375,1.07398152
2150,350,853.9375,1.34302664
2250,350,853.9375,1.7258004
2350,350,853.9375,2.10936022
2450,350,853.9375,2.27999997
2550,350,853.9375,2.27999997
2650,350,853.9375,2.14634895
2750,350,853.9375,1.76228285
2850,350,853.9375,1.36735618
2950,350,853.9375,1.04082096
3050,350,853.9375,0.793826461
3150,350,853.9375,0.589043975
3250,350,853.9375,0.396180958
3350,350,853.9375,0.183212042
3450,350,853.9375,1.24E-02
3550,350,853.9375,5.24E-03
3650,350,853.9375,0
3750,350,853.9375,0
3850,350,853.9375,0
3950,350,853.9375,0
4050,350,853.9375,5.82E-02
4150,350,853.9375,0.511544406
4250,350,853.9375,0.932705939
4350,350,853.9375,1.25979781
4450,350,853.9375,1.48960173
4550,350,853.9375,1.64484453
4650,350,853.9375,1.68579209
4750,350,853.9375,1.64832127
4850,350,853.9375,1.48893046
4950,350,853.9375,1.18822467
5050,350,853.9375,0.822556674
5150,350,853.9375,0.565828621
5250,350,853.9375,0.423319608
5350,350,853.9375,0.351376593
5450,350,853.9375,0.27850458
5550,350,853.9375,0.191933215
5650,350,853.9375,0.140492395
5750,350,853.9375,0.122009777
5850,350,853.9375,0.117421493
5950,350,853.9375,0.116199628
50,450,853.9375,0.561788023
150,450,853.9375,0.296496242
250,450,853.9375,0
350,450,853.9375,0
450,450,853.9375,0
550,450,853.9375,0
650,450,853.9375,0
750,450,853.9375,0
850,450,853.9375,0
950,450,853.9375,0
1050,450,853.9375,0
1150,450,853.9375,0
1250,450,853.9375,0
1350,450,853.9375,0
1450,450,853.9375,1.70E-02
1550,450,853.9375,0.388853371
1650,450,853.9375,0.63735199
1750,450,853.9375,0.743160486
1850,450,853.9375,0.794060647
1950,450,853.9375,0.8816818
2050,450,853.9375,1.03438389
2150,450,853.9375,1.2768203
2250,450,853.9375,1.631428
2350,450,853.9375,2.00181103
2450,450,853.9375,2.23443627
2550,450,853.9375,2.27243042
2650,450,853.9375,2.07336879
2750,450,853.9375,1.71993363
2850,450,853.9375,1.357041
2950,450,853.9375,1.04614675
3050,450,853.9375,0.799521387
3150,450,853.9375,0.595202148
3250,450,853.9375,0.413334668
3350,450,853.9375,0.209599793
3450,450,853.9375,1.29E-02
3550,450,853.9375,5.98E-03
3650,450,853.9375,3.90E-04
3750,450,853.9375,0
3850,450,853.9375,0
3950,450,853.9375,0
4050,450,853.9375,5.42E-02
4150,450,853.9375,0.484469175
4250,450,853.9375,0.886054218
4350,450,853.9375,1.20046806
4450,450,853.9375,1.42569423
4550,450,853.9375,1.58621907
4650,450,853.9375,1.64376509
4750,450,853.9375,1.62114584
4850,450,853.9375,1.47151124
4950,450,853.9375,1.17768455
5050,450,853.9375,0.815318167
5150,450,853.9375,0.558450818
5250,450,853.9375,0.417689115
5350,450,853.9375,0.347019553
5450,450,853.9375,0.275257111
5550,450,853.9375,0.190485522
5650,450,853.9375,0.139808491
5750,450,853.9375,0.121160045
5850,450,853.9375,0.11591173
5950,450,853.9375,0.113774344
50,50,953.8125,0.368665636
150,50,953.8125,0.108104303
250,50,953.8125,0
350,50,953.8125,0
450,50,953.8125,0
550,50,953.8125,0
650,50,953.8125,0
750,50,953.8125,0
850,50,953.8125,0
950,50,953.8125,0
1050,50,953.8125,0
1150,50,953.8125,0
1250,50,953.8125,0
1350,50,953.8125,0
1450,50,953.8125,0
1550,50,953.8125,0
1650,50,953.8125,0.315190434
1750,50,953.8125,0.599100113
1850,50,953.8125,0.851201117
1950,50,953.8125,1.06670868
2050,50,953.8125,1.2407465
2150,50,953.8125,1.39287019
2250,50,953.8125,1.58019936
2350,50,953.8125,1.79191971
2450,50,953.8125,1.94806874
2550,50,953.8125,1.98826313
2650,50,953.8125,1.88341069
2750,50,953.8125,1.64222229
2850,50,953.8125,1.36584938
2950,50,953.8125,1.1082468
3050,50,953.8125,0.870781183
3150,50,953.8125,0.638778389
3250,50,953.8125,0.412729114
3350,50,953.8125,0.203505293
3450,50,953.8125,1.95E-02
3550,50,953.8125,8.11E-03
3650,50,953.8125,3.55E-03
3750,50,953.8125,2.58E-04
3850,50,953.8125,0
3950,50,953.8125,3.36E-04
4050,50,953.8125,4.49E-02
4150,50,953.8125,0.422349155
4250,50,953.8125,0.770326436
4350,50,953.8125,1.044626
4450,50,953.8125,1.2590754
4550,50,953.8125,1.43737161
4650,50,953.8125,1.5567596
4750,50,953.8125,1.59712017
4850,50,953.8125,1.51153803
4950,50,953.8125,1.27361488
5050,50,953.8125,0.905167341
5150,50,953.8125,0.594962716
5250,50,953.8125,0.4173325
5350,50,953.8125,0.337245733
5450,50,953.8125,0.281045437
5550,50,953.8125,0.21285066
5650,50,953.8125,0.170647308
5750,50,953.8125,0.152744815
5850,50,953.8125,0.145133168
5950,50,953.8125,0.140400842
50,150,953.8125,0.372085661
150,150,953.8125,0.102819473
250,150,953.8125,0
350,150,953.8125,0
450,150,953.8125,0
550,150,953.8125,0
650,150,953.8125,0
750,150,953.8125,0
850,150,953.8125,0
950,150,953.8125,0
1050,150,953.8125,0
1150,150,953.8125,0
1250,150,953.8125,0
1350,150,953.8125,0
1450,150,953.8125,0
1550,150,953.8125,0
1650,150,953.8125,0.318045884
1750,150,953.8125,0.60526067
1850,150,953.8125,0.856112421
1950,150,953.8125,1.07791674
2050,150,953.8125,1.26881468
2150,150,953.8125,1.44360387
2250,150,953.8125,1.65725303
2350,150,953.8125,1.88750303
2450,150,953.8125,2.04780746
2550,150,953.8125,2.08127618
2650,150,953.8125,1.96047401
2750,150,953.8125,1.69496047
2850,150,953.8125,1.3944304
2950,150,953.8125,1.11580372
3050,150,953.8125,0.865179896
3150,150,953.8125,0.62780726
3250,150,953.8125,0.398126155
3350,150,953.8125,0.1809607
3450,150,953.8125,1.38E-02
3550,150,953.8125,7.65E-03
3650,150,953.8125,2.84E-03
3750,150,953.8125,0
3850,150,953.8125,0
3950,150,953.8125,8.45E-05
4050,150,953.8125,3.84E-02
4150,150,953.8125,0.43155247
4250,150,953.8125,0.797128022
4350,150,953.8125,1.08475685
4450,150,953.8125,1.30433273
4550,150,953.8125,1.48165452
4650,150,953.8125,1.59791267
4750,150,953.8125,1.63503933
4850,150,953.8125,1.53907764
4950,150,953.8125,1.28843915
5050,150,953.8125,0.915848315
5150,150,953.8125,0.606200576
5250,150,953.8125,0.427940071
5350,150,953.8125,0.343146414
5450,150,953.8125,0.281253368
5550,150,953.8125,0.210888505
5650,150,953.8125,0.16854699
5750,150,953.8125,0.151263967
5850,150,953.8125,0.144080997
5950,150,953.8125,0.139748842
50,250,953.8125,0.371729732
150,250,953.8125,0.100350313
250,250,953.8125,0
350,250,953.8125,0
450,250,953.8125,0
550,250,953.8125,0
650,250,953.8125,0
750,250,953.8125,0
850,250,953.8125,0
950,250,953.8125,0
1050,250,953.8125,0
1150,250,953.8125,0
1250,250,953.8125,0
1350,250,953.8125,0
1450,250,953.8125,0
1550,250,953.8125,0
1650,250,953.8125,0.320388556
1750,250,953.8125,0.608841836
1850,250,953.8125,0.862184942
1950,250,953.8125,1.09050453
2050,250,953.8125,1.29081631
2150,250,953.8125,1.47305858
2250,250,953.8125,1.69573629
2350,250,953.8125,1.93340921
2450,250,953.8125,2.09274888
2550,250,953.8125,2.12229395
2650,250,953.8125,1.99473488
2750,250,953.8125,1.72111034
2850,250,953.8125,1.41167259
2950,250,953.8125,1.12035501
3050,250,953.8125,0.860938728
3150,250,953.8125,0.620695531
3250,250,953.8125,0.392430812
3350,250,953.8125,0.171788827
3450,250,953.8125,1.36E-02
3550,250,953.8125,7.43E-03
3650,250,953.8125,2.52E-03
3750,250,953.8125,0
3850,250,953.8125,0
3950,250,953.8125,0
4050,250,953.8125,4.06E-02
4150,250,953.8125,0.440161645
4250,250,953.8125,0.812478662
4350,250,953.8125,1.1054666
4450,250,953.8125,1.32606089
4550,250,953.8125,1.50469339
4650,250,953.8125,1.62237668
4750,250,953.8125,1.66061187
4850,250,953.8125,1.55915904
4950,250,953.8125,1.29909241
5050,250,953.8125,0.923520386
5150,250,953.8125,0.610712051
5250,250,953.8125,0.427288771
5350,250,953.8125,0.338232309
5450,250,953.8125,0.275788486
5550,250,953.8125,0.207239434
5650,250,953.8125,0.165667385
5750,250,953.8125,0.148909315
5850,250,953.8125,0.141833529
5950,250,953.8125,0.137805969
50,350,953.8125,0.363423944
150,350,953.8125,9.95E-02
250,350,953.8125,0
350,350,953.8125,0
450,350,953.8125,0
550,350,953.8125,0
650,350,953.8125,0
750,350,953.8125,0
850,350,953.8125,0
950,350,953.8125,0
1050,350,953.8125,0
1150,350,953.8125,0
1250,350,953.8125,0
1350,350,953.8125,0
1450,350,953.8125,0
1550,350,953.8125,0
1650,350,953.8125,0.312165648
1750,350,953.8125,0.595822394
1850,350,953.8125,0.848141432
1950,350,953.8125,1.07668126
2050,350,953.8125,1.2755239
2150,350,953.8125,1.44906485
2250,350,953.8125,1.65990841
2350,350,953.8125,1.89063084
2450,350,953.8125,2.04983449
2550,350,953.8125,2.08340144
2650,350,953.8125,1.96009731
2750,350,953.8125,1.70466924
2850,350,953.8125,1.41248679
2950,350,953.8125,1.12401664
3050,350,953.8125,0.858023107
3150,350,953.8125,0.610748291
3250,350,953.8125,0.388507575
3350,350,953.8125,0.175925687
3450,350,953.8125,1.36E-02
3550,350,953.8125,7.56E-03
3650,350,953.8125,2.73E-03
3750,350,953.8125,0
3850,350,953.8125,0
3950,350,953.8125,0
4050,350,953.8125,3.91E-02
4150,350,953.8125,0.430843353
4250,350,953.8125,0.793770909
4350,350,953.8125,1.07888067
4450,350,953.8125,1.29456055
4550,350,953.8125,1.47664857
4650,350,953.8125,1.60427094
4750,350,953.8125,1.65017736
4850,350,953.8125,1.55226278
4950,350,953.8125,1.29125297
5050,350,953.8125,0.915845275
5150,350,953.8125,0.601169229
5250,350,953.8125,0.415455669
5350,350,953.8125,0.326475322
5450,350,953.8125,0.266618788
5550,350,953.8125,0.201911867
5650,350,953.8125,0.162316039
5750,350,953.8125,0.146010995
5850,350,953.8125,0.138683558
5950,350,953.8125,0.134653762
50,450,953.8125,0.34965685
150,450,953.8125,0.100454077
250,450,953.8125,0
350,450,953.8125,0
450,450,953.8125,0
550,450,953.8125,0
650,450,953.8125,0
750,450,953.8125,0
850,450,953.8125,0
950,450,953.8125,0
1050,450,953.8125,0
1150,450,953.8125,0
1250,450,953.8125,0
1350,450,953.8125,0
1450,450,953.8125,0
1550,450,953.8125,0
1650,450,953.8125,0.30648306
1750,450,953.8125,0.585629225
1850,450,953.8125,0.833869457
1950,450,953.8125,1.05683792
2050,450,953.8125,1.24582553
2150,450,953.8125,1.40112042
2250,450,953.8125,1.58952081
2350,450,953.8125,1.80465603
2450,450,953.8125,1.96164691
2550,450,953.8125,2.00389433
2650,450,953.8125,1.89291275
2750,450,953.8125,1.66361988
2850,450,953.8125,1.39775908
2950,450,953.8125,1.1228919
3050,450,953.8125,0.857054174
3150,450,953.8125,0.60621196
3250,450,953.8125,0.393113673
3350,450,953.8125,0.193709433
3450,450,953.8125,1.38E-02
3550,450,953.8125,7.90E-03
3650,450,953.8125,3.35E-03
3750,450,953.8125,4.25E-05
3850,450,953.8125,0
3950,450,953.8125,1.23E-04
4050,450,953.8125,4.18E-02
4150,450,953.8125,0.418482125
4250,450,953.8125,0.765427291
4350,450,953.8125,1.03731453
4450,450,953.8125,1.24520051
4550,450,953.8125,1.4287467
4650,450,953.8125,1.56687987
4750,450,953.8125,1.62261653
4850,450,953.8125,1.53300738
4950,450,953.8125,1.2767489
5050,450,953.8125,0.902575791
5150,450,953.8125,0.587752581
5250,450,953.8125,0.405628324
5350,450,953.8125,0.321166545
5450,450,953.8125,0.262915522
5550,450,953.8125,0.198967129
5650,450,953.8125,0.15989013
5750,450,953.8125,0.143481791
5850,450,953.8125,0.135570288
5950,450,953.8125,0.131207243
50,50,1053.6875,0.157843545
150,50,1053.6875,0
250,50,1053.6875,0
350,50,1053.6875,0
450,50,1053.6875,0
550,50,1053.6875,0
650,50,1053.6875,0
750,50,1053.6875,0
850,50,1053.6875,0
950,50,1053.6875,0
1050,50,1053.6875,0
1150,50,1053.6875,0
1250,50,1053.6875,0
1350,50,1053.6875,0
1450,50,1053.6875,0
1550,50,1053.6875,0
1650,50,1053.6875,1.15E-02
1750,50,1053.6875,0.377064347
1850,50,1053.6875,0.772091031
1950,50,1053.6875,1.10731006
2050,50,1053.6875,1.34836638
2150,50,1053.6875,1.48764098
2250,50,1053.6875,1.56946719
2350,50,1053.6875,1.65746331
2450,50,1053.6875,1.72327602
2550,50,1053.6875,1.7172178
2650,50,1053.6875,1.62022734
2750,50,1053.6875,1.44608665
2850,50,1053.6875,1.27283084
2950,50,1053.6875,1.09836626
3050,50,1053.6875,0.89215523
3150,50,1053.6875,0.658156037
3250,50,1053.6875,0.429002643
3350,50,1053.6875,0.223818019
3450,50,1053.6875,4.81E-02
3550,50,1053.6875,1.04E-02
3650,50,1053.6875,6.49E-03
3750,50,1053.6875,3.86E-03
3850,50,1053.6875,2.83E-03
3950,50,1053.6875,3.86E-03
4050,50,1053.6875,4.08E-02
4150,50,1053.6875,0.374363244
4250,50,1053.6875,0.686922789
4350,50,1053.6875,0.933646619
4450,50,1053.6875,1.11680138
4550,50,1053.6875,1.26027405
4650,50,1053.6875,1.39194596
4750,50,1053.6875,1.49323118
4850,50,1053.6875,1.49951982
4950,50,1053.6875,1.35688674
5050,50,1053.6875,1.04827821
5150,50,1053.6875,0.704613328
5250,50,1053.6875,0.46845293
5350,50,1053.6875,0.339105517
5450,50,1053.6875,0.26562497
5550,50,1053.6875,0.213678733
5650,50,1053.6875,0.186301649
5750,50,1053.6875,0.171926588
5850,50,1053.6875,0.162718073
5950,50,1053.6875,0.15575996
50,150,1053.6875,0.154277593
150,150,1053.6875,0
250,150,1053.6875,0
350,150,1053.6875,0
450,150,1053.6875,0
550,150,1053.6875,0
650,150,1053.6875,0
750,150,1053.6875,0
850,150,1053.6875,0
950,150,1053.6875,0
1050,150,1053.6875,0
1150,150,1053.6875,0
1250,150,1053.6875,0
1350,150,1053.6875,0
1450,150,1053.6875,0
1550,150,1053.6875,0
1650,150,1053.6875,5.55E-03
1750,150,1053.6875,0.37841624
1850,150,1053.6875,0.777644694
1950,150,1053.6875,1.11890733
2050,150,1053.6875,1.37120688
2150,150,1053.6875,1.5268259
2250,150,1053.6875,1.62903214
2350,150,1053.6875,1.73303831
2450,150,1053.6875,1.80452514
2550,150,1053.6875,1.79446793
2650,150,1053.6875,1.6839931
2750,150,1053.6875,1.49201703
2850,150,1053.6875,1.2991153
2950,150,1053.6875,1.10553873
3050,150,1053.6875,0.887385488
3150,150,1053.6875,0.648876607
3250,150,1053.6875,0.416800618
3350,150,1053.6875,0.204425693
3450,150,1053.6875,2.07E-02
3550,150,1053.6875,1.01E-02
3650,150,1053.6875,6.15E-03
3750,150,1053.6875,3.46E-03
3850,150,1053.6875,2.53E-03
3950,150,1053.6875,3.78E-03
4050,150,1053.6875,3.10E-02
4150,150,1053.6875,0.374441564
4250,150,1053.6875,0.699418545
4350,150,1053.6875,0.956957638
4450,150,1053.6875,1.14551008
4550,150,1053.6875,1.29275465
4650,150,1053.6875,1.42793179
4750,150,1053.6875,1.53154802
4850,150,1053.6875,1.53200293
4950,150,1053.6875,1.37758851
5050,150,1053.6875,1.06170583
5150,150,1053.6875,0.717082858
5250,150,1053.6875,0.481333137
5350,150,1053.6875,0.349260002
5450,150,1053.6875,0.271222949
5550,150,1053.6875,0.215574503
5650,150,1053.6875,0.186151028
5750,150,1053.6875,0.171992227
5850,150,1053.6875,0.163218528
5950,150,1053.6875,0.156540021
50,250,1053.6875,0.15116863
150,250,1053.6875,0
250,250,1053.6875,0
350,250,1053.6875,0
450,250,1053.6875,0
550,250,1053.6875,0
650,250,1053.6875,0
750,250,1053.6875,0
850,250,1053.6875,0
950,250,1053.6875,0
1050,250,1053.6875,0
1150,250,1053.6875,0
1250,250,1053.6875,0
1350,250,1053.6875,0
1450,250,1053.6875,0
1550,250,1053.6875,0
1650,250,1053.6875,3.80E-03
1750,250,1053.6875,0.380598903
1850,250,1053.6875,0.784358084
1950,250,1053.6875,1.13136625
2050,250,1053.6875,1.39005852
2150,250,1053.6875,1.5515604
2250,250,1053.6875,1.66191781
2350,250,1053.6875,1.77312696
2450,250,1053.6875,1.84492075
2550,250,1053.6875,1.83052683
2650,250,1053.6875,1.71159601
2750,250,1053.6875,1.51306391
