x,y,data
4550,454.774994,3.63E-02
4650,454.774994,3.91E-02
4750,454.774994,4.18E-02
4850,454.774994,4.14E-02
4950,454.774994,3.75E-02
5050,454.774994,4.64E-02
5150,454.774994,4.72E-02
5250,454.774994,4.12E-02
5350,454.774994,3.92E-02
5450,454.774994,4.20E-02
5550,454.774994,5.13E-02
5650,454.774994,5.27E-02
5750,454.774994,6.13E-02
5850,454.774994,5.83E-02
5950,454.774994,4.42E-02
6050,454.774994,4.55E-02
6150,454.774994,4.37E-02
6250,454.774994,4.01E-02
6350,454.774994,5.02E-02
6450,454.774994,5.22E-02
6550,454.774994,5.86E-02
6650,454.774994,5.68E-02
6750,454.774994,6.02E-02
6850,454.774994,4.52E-02
6950,454.774994,4.49E-02
7050,454.774994,3.75E-02
7150,454.774994,3.86E-02
7250,454.774994,3.97E-02
7350,454.774994,3.91E-02
7450,454.774994,3.42E-02
7550,454.774994,3.85E-02
7650,454.774994,3.52E-02
7750,454.774994,2.94E-02
7850,454.774994,2.99E-02
7950,454.774994,3.34E-02
8050,454.774994,3.51E-02
8150,454.774994,3.17E-02
8250,454.774994,3.44E-02
8350,454.774994,3.28E-02
8450,454.774994,2.69E-02
8550,454.774994,2.51E-02
8650,454.774994,2.26E-02
8750,454.774994,2.98E-02
8850,454.774994,3.81E-02
8950,454.774994,4.06E-02
9050,454.774994,5.38E-02
9150,454.774994,4.39E-02
9250,454.774994,4.21E-02
9350,454.774994,4.21E-02
9450,454.774994,3.22E-02
9550,454.774994,2.38E-02
9650,454.774994,2.89E-02
9750,454.774994,3.30E-02
9850,454.774994,4.06E-02
9950,454.774994,3.32E-02
10050,454.774994,3.89E-02
10150,454.774994,4.34E-02
10250,454.774994,3.74E-02
10350,454.774994,3.03E-02
10450,454.774994,3.18E-02
10550,454.774994,2.16E-02
10650,454.774994,1.71E-02
10750,454.774994,1.34E-02
10850,454.774994,2.01E-02
10950,454.774994,1.18E-02
11050,454.774994,1.06E-02
11150,454.774994,1.54E-02
11250,454.774994,8.23E-03
11350,454.774994,4.64E-03
11450,454.774994,5.69E-03
11550,454.774994,1.54E-02
11650,454.774994,1.56E-02
11750,454.774994,2.31E-02
11850,454.774994,3.18E-02
11950,454.774994,2.41E-02
50,554.724976,3.30E-02
150,554.724976,2.26E-02
250,554.724976,2.09E-02
350,554.724976,8.56E-03
450,554.724976,0
550,554.724976,0
650,554.724976,0
750,554.724976,2.25E-04
850,554.724976,2.95E-03
950,554.724976,7.09E-03
1050,554.724976,6.31E-03
1150,554.724976,1.41E-02
1250,554.724976,1.55E-02
1350,554.724976,1.64E-02
1450,554.724976,2.38E-02
1550,554.724976,3.49E-02
1650,554.724976,3.03E-02
1750,554.724976,2.73E-02
1850,554.724976,2.40E-02
1950,554.724976,2.42E-02
2050,554.724976,1.63E-02
2150,554.724976,1.98E-02
2250,554.724976,3.07E-02
2350,554.724976,3.15E-02
2450,554.724976,4.10E-02
2550,554.724976,2.65E-02
2650,554.724976,2.21E-02
2750,554.724976,2.16E-02
2850,554.724976,2.86E-02
2950,554.724976,2.41E-02
3050,554.724976,1.77E-02
3150,554.724976,2.80E-02
3250,554.724976,3.42E-02
3350,554.724976,4.26E-02
3450,554.724976,4.53E-02
3550,554.724976,3.93E-02
3650,554.724976,4.22E-02
