xcent,ycent,sigma_inv
2781.000000,196.610650,4.601310
2799.000000,197.101530,4.680855
2817.000000,197.592410,4.700486
2835.000000,198.132379,4.686256
2853.000000,198.917787,4.796132
2871.000000,199.605018,4.663664
2889.000000,200.046810,4.464984
2907.000000,200.341338,4.560898
2925.000000,200.439514,4.198998
2943.000000,200.635866,3.880819
2961.000000,201.175834,3.361641
2979.000000,201.813978,3.146584
2997.000000,202.452122,3.678715
3015.000000,203.188442,2.926547
3033.000000,203.679322,2.683443
3051.000000,203.728410,2.271863
3069.000000,203.826586,2.509207
3087.000000,203.973850,2.911572
3105.000000,204.268378,2.766780
3123.000000,204.955610,2.535221
3141.000000,206.624602,2.710958
3159.000000,210.944347,3.358036
3177.000000,217.276699,3.562963
3195.000000,222.676379,3.253071
3213.000000,224.934427,3.342784
3231.000000,223.756315,3.485584
3249.000000,221.252826,3.485584
3267.000000,219.878363,3.485584
3285.000000,219.682011,3.485584
3303.000000,219.780187,3.485584
3321.000000,219.878363,3.485584
3339.000000,219.780187,3.485584
3357.000000,219.387483,3.485584
3375.000000,218.798427,3.485584
3393.000000,218.258459,3.485584
3411.000000,218.552987,3.485584
3429.000000,220.320155,3.485584
3447.000000,220.909211,3.485584
3465.000000,220.958298,3.485584
3483.000000,222.234587,3.485584
3501.000000,223.363611,3.485584
3519.000000,224.443547,3.485584
3537.000000,225.867099,3.485584
3555.000000,227.830619,3.485584
3573.000000,229.990491,3.485584
3591.000000,231.954011,3.485584
3609.000000,233.132123,3.485584
3627.000000,233.573915,3.485584
3645.000000,233.623003,3.485584
3663.000000,232.641243,3.485584
3681.000000,231.414043,3.485584
3699.000000,231.463131,3.485584
3717.000000,232.984859,3.485584
3735.000000,235.537435,3.485584
3753.000000,238.482716,3.485584
3771.000000,241.133468,3.485584
3789.000000,242.606108,3.485584
3807.000000,243.244251,3.485584
3825.000000,243.686043,3.485584
3843.000000,243.735131,3.485584
3861.000000,243.440603,3.485584
3879.000000,242.949724,3.485584
3897.000000,242.017051,3.485584
3915.000000,240.348060,3.485584
3933.000000,238.188187,3.485584
3951.000000,236.126491,3.485584
3969.000000,234.359323,3.485584
3987.000000,232.641243,3.485584
4005.000000,231.266779,3.485584
4023.000000,231.021339,3.485584
4041.000000,232.935771,3.485584
4059.000000,235.733787,3.485584
4077.000000,237.648219,3.485584
4095.000000,240.397147,3.485584
4113.000000,244.373275,3.485584
4131.000000,247.220380,3.485584
4149.000000,249.576604,3.485584
4167.000000,253.994524,3.485584
4185.000000,258.117916,3.485584
4203.000000,259.835996,3.485584
4221.000000,260.670492,3.485584
4239.000000,261.750428,3.485584
4257.000000,263.075804,3.485584
4275.000000,263.861212,3.485584
4293.000000,263.419420,3.485584
4311.000000,262.143132,3.485584
4329.000000,262.339483,3.485584
4347.000000,264.352092,3.485584
4365.000000,265.971996,3.485584
4383.000000,267.297372,3.485584
4401.000000,269.162716,3.485584
4419.000000,271.077148,3.554140
4437.000000,271.126237,3.608739
4455.000000,268.622748,3.594657
4473.000000,266.070172,3.649427
4491.000000,266.413788,3.903713
4509.000000,271.126236,3.920252
4527.000000,275.298716,3.945347
4545.000000,276.329565,3.987781
4563.000000,276.918620,3.920026
4581.000000,277.556764,3.928418
4599.000000,278.194908,3.928418
9.000000,172.178566,4.625859
27.000000,176.343974,4.625859
45.000000,180.509381,4.625859
63.000000,184.625785,4.625859
81.000000,187.762092,4.625859
99.000000,190.604370,4.625859
117.000000,193.789682,4.625859
135.000000,196.288926,4.625859
153.000000,197.906085,4.625859
171.000000,197.759070,4.625859
189.000000,195.210821,4.625859
207.000000,193.005605,4.625859
225.000000,196.435941,4.625859
243.000000,202.806564,4.625859
261.000000,208.687140,4.625859
279.000000,214.371697,4.625859
297.000000,218.145066,4.625859
315.000000,219.664215,4.625859
333.000000,218.733124,4.625859
351.000000,216.135870,4.625859
369.000000,214.224682,4.625859
387.000000,214.567716,4.625859
405.000000,216.233879,4.625859
423.000000,221.967440,4.625859
441.000000,228.828112,4.625859
459.000000,232.552477,4.625859
477.000000,235.492764,4.625859
495.000000,236.962908,4.625859
513.000000,236.472860,4.625859
531.000000,234.806697,4.625859
549.000000,232.699491,4.625859
567.000000,230.151241,4.625859
585.000000,227.161949,4.625859
603.000000,223.486589,4.625859
621.000000,219.566205,4.625859
639.000000,216.184874,4.625859
657.000000,213.048567,4.625859
675.000000,209.618231,4.625859
693.000000,205.844862,4.625859
711.000000,202.414526,4.625859
729.000000,199.376229,4.625859
747.000000,195.994897,4.625859
765.000000,191.437451,4.625859
783.000000,185.801899,4.625859
801.000000,181.195449,4.625859
819.000000,179.823315,4.625859
837.000000,180.656396,4.625859
855.000000,181.930521,4.625859
873.000000,183.253650,4.625859
891.000000,183.988722,4.625859
909.000000,184.086732,4.625859
927.000000,183.498674,4.625859
945.000000,181.881516,4.625859
963.000000,179.529286,4.625859
981.000000,178.206156,4.625859
999.000000,177.961132,4.625859
1017.000000,177.569094,4.625859
1035.000000,177.275065,4.625859
1053.000000,177.177055,4.625859
1071.000000,177.716108,4.625859
1089.000000,179.382271,4.625859
1107.000000,181.734501,4.625859
1125.000000,182.861612,4.625859
1143.000000,183.204645,4.625859
1161.000000,183.988722,4.625859
1179.000000,185.262847,4.625859
1197.000000,186.487967,4.625859
1215.000000,186.634981,4.625859
1233.000000,187.125029,4.625859
1251.000000,188.644178,4.625859
1269.000000,189.673279,4.625859
1287.000000,191.780485,4.625859
1305.000000,195.308830,4.625859
1323.000000,197.367032,4.625859
1341.000000,198.004094,4.625859
1359.000000,198.984190,4.625859
1377.000000,200.454334,4.625859
1395.000000,201.336421,4.625859
1413.000000,201.630449,4.625859
1431.000000,200.895377,4.625859
1449.000000,198.347128,4.625859
1467.000000,196.533950,4.625859
1485.000000,196.582955,4.625859
1503.000000,195.749874,4.625859
1521.000000,194.867787,4.625859
1539.000000,194.426744,4.625859
1557.000000,193.250629,4.625859
1575.000000,191.290437,4.625859
1593.000000,188.301144,4.625859
1611.000000,185.017823,4.625859
1629.000000,182.420569,4.625859
1647.000000,181.146444,4.625859
1665.000000,180.705401,4.625859
1683.000000,180.411372,4.625859
1701.000000,180.313362,4.570146
1719.000000,180.215353,4.545983
1737.000000,180.068338,4.508195
1755.000000,179.970329,4.713187
1773.000000,179.970329,5.044762
1791.000000,180.509381,4.854043
1809.000000,182.028530,4.738754
1827.000000,184.527775,4.333078
1845.000000,187.125029,4.344620
1863.000000,189.379250,4.193018
1881.000000,191.780485,4.157503
1899.000000,194.132716,3.886446
1917.000000,195.994898,3.737435
1935.000000,197.318027,3.849827
1953.000000,198.200113,3.914147
1971.000000,198.886181,3.934298
1989.000000,199.474238,3.894901
2007.000000,199.964286,3.894901
2025.000000,200.601349,3.894901
2043.000000,201.826469,3.894901
2061.000000,203.051589,3.894901
2079.000000,203.394622,3.894901
2097.000000,202.561540,3.894901
2115.000000,201.238411,3.894901
2133.000000,200.944382,3.894901
2151.000000,201.042392,3.894901
2169.000000,198.886181,3.894901
2187.000000,194.230725,3.894901
2205.000000,190.751385,3.894901
2223.000000,189.918303,3.894901
2241.000000,190.457356,3.894901
2259.000000,190.457356,3.894901
2277.000000,189.575269,3.894901
2295.000000,189.820293,3.894901
2313.000000,190.310341,3.894901
2331.000000,188.154130,3.894901
2349.000000,184.184741,3.894901
2367.000000,182.665593,3.849640
2385.000000,183.253650,3.712186
2403.000000,184.527775,3.680945
2421.000000,187.517067,3.728102
2439.000000,189.330245,3.390676
2457.000000,188.252139,3.214468
2475.000000,186.831001,3.214648
2493.000000,186.438962,3.223875
2511.000000,186.536972,3.217972
2529.000000,186.732991,3.217972
2547.000000,186.978015,3.217972
2565.000000,187.321048,3.217972
2583.000000,187.664082,3.217972
2601.000000,188.007115,3.217972
2619.000000,188.350149,3.297468
2637.000000,188.693183,3.354156
2655.000000,189.183231,3.353788
2673.000000,189.575269,3.252548
2691.000000,189.771288,3.477589
2709.000000,189.967307,3.933501
2727.000000,190.653374,3.812635
2745.000000,190.947404,3.819113
2763.000000,190.849394,4.384683
2781.000000,191.192427,4.638619
2799.000000,191.682475,4.632636
2817.000000,192.172524,4.695302
2835.000000,192.711577,4.634398
2853.000000,193.495653,4.796132
2871.000000,194.181720,4.673274
2889.000000,194.622763,4.505822
2907.000000,194.916792,4.554555
2925.000000,195.014801,4.185156
2943.000000,195.210821,3.731644
2961.000000,195.749873,3.410183
2979.000000,196.386936,3.180097
2997.000000,197.023998,3.724261
3015.000000,197.759070,3.155496
3033.000000,198.249118,2.566023
3051.000000,198.298123,2.312769
3069.000000,198.396133,2.518631
3087.000000,198.543147,2.962565
3105.000000,198.837176,2.705043
3123.000000,199.523243,2.732319
3141.000000,201.189406,2.881701
3159.000000,205.501828,3.133232
3177.000000,211.823447,3.442536
3195.000000,217.213975,3.242544
3213.000000,219.468195,3.297069
3231.000000,218.292081,3.485584
3249.000000,215.792836,3.485584
3267.000000,214.420702,3.485584
3285.000000,214.224683,3.485584
3303.000000,214.322692,3.485584
3321.000000,214.420702,3.485584
3339.000000,214.322692,3.485584
3357.000000,213.930653,3.485584
3375.000000,213.342596,3.485584
3393.000000,212.803543,3.485584
3411.000000,213.097572,3.485584
3429.000000,214.861744,3.485584
3447.000000,215.449802,3.485584
3465.000000,215.498807,3.485584
3483.000000,216.772932,3.485584
3501.000000,217.900042,3.485584
3519.000000,218.978148,3.485584
3537.000000,220.399287,3.485584
3555.000000,222.359479,3.485584
3573.000000,224.515690,3.485584
3591.000000,226.475882,3.485584
3609.000000,227.651997,3.485584
3627.000000,228.093040,3.485584
3645.000000,228.142045,3.485584
3663.000000,227.161949,3.485584
3681.000000,225.936829,3.485584
3699.000000,225.985834,3.485584
3717.000000,227.504983,3.485584
3735.000000,230.053232,3.485584
3753.000000,232.993520,3.485584
3771.000000,235.639779,3.485584
3789.000000,237.109923,3.485584
3807.000000,237.746985,3.485584
3825.000000,238.188028,3.485584
3843.000000,238.237033,3.485584
3861.000000,237.943005,3.485584
3879.000000,237.452957,3.485584
3897.000000,236.521865,3.485584
3915.000000,234.855702,3.485584
3933.000000,232.699491,3.485584
3951.000000,230.641289,3.485584
3969.000000,228.877117,3.485584
3987.000000,227.161949,3.485584
4005.000000,225.789814,3.485584
4023.000000,225.544791,3.485584
4041.000000,227.455978,3.485584
4059.000000,230.249251,3.485584
4077.000000,232.160438,3.485584
4095.000000,234.904707,3.485584
4113.000000,238.874096,3.485584
4131.000000,241.716374,3.485584
4149.000000,244.068604,3.485584
4167.000000,248.479036,3.485584
4185.000000,252.595439,3.485584
4203.000000,254.310607,3.485584
4221.000000,255.143688,3.485584
4239.000000,256.221794,3.485584
4257.000000,257.544924,3.485584
4275.000000,258.329000,3.485584
4293.000000,257.887957,3.485584
4311.000000,256.613832,3.485584
4329.000000,256.809851,3.485584
4347.000000,258.819048,3.485584
4365.000000,260.436207,3.485584
4383.000000,261.759336,3.485584
4401.000000,263.621518,3.485584
4419.000000,265.532706,3.534032
4437.000000,265.581710,3.601403
4455.000000,263.082466,3.537625
4473.000000,260.534216,3.617460
4491.000000,260.877250,3.879057
4509.000000,265.581710,3.905787
4527.000000,269.747118,3.926488
4545.000000,270.776219,3.981548
4563.000000,271.364276,3.917450
4581.000000,272.001338,3.928418
4599.000000,272.638401,3.928418
9.000000,166.652732,4.625859
27.000000,170.810884,4.625859
45.000000,174.969035,4.625859
63.000000,179.078267,4.625859
81.000000,182.209111,4.625859
99.000000,185.046438,4.625859
117.000000,188.226202,4.625859
135.000000,190.721093,4.625859
153.000000,192.335434,4.625859
171.000000,192.188676,4.625859
189.000000,189.644865,4.625859
207.000000,187.443491,4.625859
225.000000,190.867851,4.625859
243.000000,197.227377,4.625859
261.000000,203.097709,4.625859
279.000000,208.772364,4.625859
297.000000,212.539160,4.625859
315.000000,214.055662,4.625859
333.000000,213.126193,4.625859
351.000000,210.533463,4.625859
369.000000,208.625605,4.625859
387.000000,208.968041,4.625859
405.000000,210.631302,4.625859
423.000000,216.354876,4.625859
441.000000,223.203596,4.625859
459.000000,226.921473,4.625859
477.000000,229.856639,4.625859
495.000000,231.324222,4.625859
513.000000,230.835028,4.625859
531.000000,229.171767,4.625859
549.000000,227.068231,4.625859
567.000000,224.524421,4.625859
585.000000,221.540335,4.625859
603.000000,217.871378,4.625859
621.000000,213.957823,4.625859
639.000000,210.582382,4.625859
657.000000,207.451539,4.625859
675.000000,204.027178,4.625859
693.000000,200.260382,4.625859
711.000000,196.836022,4.625859
729.000000,193.803017,4.625859
747.000000,190.427576,4.625859
765.000000,185.878069,4.625859
783.000000,180.252334,4.625859
801.000000,175.653907,4.625859
819.000000,174.284163,4.625859
837.000000,175.115794,4.625859
855.000000,176.387699,4.625859
873.000000,177.708524,4.625859
891.000000,178.442315,4.625859
909.000000,178.540154,4.625859
927.000000,177.953121,4.625859
945.000000,176.338779,4.625859
963.000000,173.990647,4.625859
981.000000,172.669822,4.625859
999.000000,172.425225,4.625859
1017.000000,172.033869,4.625859
1035.000000,171.740352,4.625859
1053.000000,171.642514,4.625859
1071.000000,172.180628,4.625859
1089.000000,173.843888,4.625859
1107.000000,176.192021,4.625859
1125.000000,177.317168,4.625859
1143.000000,177.659604,4.625859
1161.000000,178.442315,4.625859
1179.000000,179.714220,4.625859
1197.000000,180.937206,4.625859
1215.000000,181.083964,4.625859
1233.000000,181.573159,4.625859
1251.000000,183.089661,4.625859
1269.000000,184.116969,4.625859
1287.000000,186.220505,4.625859
1305.000000,189.742704,4.625859
1323.000000,191.797320,4.625859
1341.000000,192.433273,4.625859
1359.000000,193.411662,4.625859
1377.000000,194.879244,4.625859
1395.000000,195.759794,4.625859
1413.000000,196.053311,4.625859
1431.000000,195.319520,4.625859
1449.000000,192.775709,4.625859
1467.000000,190.965690,4.625859
1485.000000,191.014609,4.625859
1503.000000,190.182979,4.625859
1521.000000,189.302429,4.625859
1539.000000,188.862154,4.625859
1557.000000,187.688087,4.625859
1575.000000,185.731310,4.625859
1593.000000,182.747225,4.625859
1611.000000,179.469623,4.625859
1629.000000,176.876893,4.625859
1647.000000,175.604988,4.625859
1665.000000,175.164713,4.625859
1683.000000,174.871196,4.625859
1701.000000,174.773358,4.570146
1719.000000,174.675519,4.523999
1737.000000,174.528761,4.505103
1755.000000,174.430921,4.610996
1773.000000,174.430921,4.945746
1791.000000,174.969035,4.851496
1809.000000,176.485538,4.657754
1827.000000,178.980429,4.362673
1845.000000,181.573158,4.355038
1863.000000,183.823453,4.134503
1881.000000,186.220505,4.162838
1899.000000,188.568638,3.875717
1917.000000,190.427576,3.777210
1935.000000,191.748401,3.859869
1953.000000,192.628950,3.918602
1971.000000,193.313823,3.908032
1989.000000,193.900856,3.894901
2007.000000,194.390050,3.894901
2025.000000,195.026003,3.894901
2043.000000,196.248989,3.894901
2061.000000,197.471975,3.894901
2079.000000,197.814411,3.894901
2097.000000,196.982780,3.894901
2115.000000,195.661955,3.894901
2133.000000,195.368439,3.894901
2151.000000,195.466278,3.894901
2169.000000,193.313823,3.894901
2187.000000,188.666476,3.894901
2205.000000,185.193197,3.894901
2223.000000,184.361567,3.894901
2241.000000,184.899680,3.894901
2259.000000,184.899680,3.894901
2277.000000,184.019131,3.894901
2295.000000,184.263728,3.894901
2313.000000,184.752922,3.894901
2331.000000,182.600467,3.894901
2349.000000,178.637993,3.894901
2367.000000,177.121490,3.849640
2385.000000,177.708524,3.711580
2403.000000,178.980429,3.715624
2421.000000,181.964514,3.726666
2439.000000,183.774533,3.376580
2457.000000,182.698306,3.207741
2475.000000,181.279642,3.221952
2493.000000,180.888287,3.223875
2511.000000,180.986126,3.217972
2529.000000,181.181803,3.217972
2547.000000,181.426400,3.217972
2565.000000,181.768836,3.217972
2583.000000,182.111272,3.217972
2601.000000,182.453709,3.217972
2619.000000,182.796144,3.297468
2637.000000,183.138581,3.356204
2655.000000,183.627775,3.322750
2673.000000,184.019130,3.332548
2691.000000,184.214808,3.415570
2709.000000,184.410486,3.898404
2727.000000,185.095358,3.716567
2745.000000,185.388875,3.831227
2763.000000,185.291036,4.348257
2781.000000,185.633472,4.481310
2799.000000,186.122666,4.700091
2817.000000,186.611861,4.697668
2835.000000,187.149975,4.634398
2853.000000,187.932685,4.796132
2871.000000,188.617557,4.673274
2889.000000,189.057832,4.534468
2907.000000,189.351349,4.426419
2925.000000,189.449188,4.249087
2943.000000,189.644865,3.715410
2961.000000,190.182979,3.409599
2979.000000,190.818932,3.099781
2997.000000,191.454884,3.675230
3015.000000,192.188676,3.153656
3033.000000,192.677870,2.544817
3051.000000,192.726789,2.248837
3069.000000,192.824628,2.504152
3087.000000,192.971386,2.722236
3105.000000,193.264903,2.633112
3123.000000,193.949775,2.434210
